target.x;target.y;delta.x;delta.y
450;450;-0.121792;-1.5224;off
450;450;-5.68434e-14;-1.82614;off
450;450;-0.0608673;-1.76515;off
450;450;0.121743;-1.94788;off
450;450;-5.68434e-14;-2.06914;off
450;450;-0.0608529;-1.70388;off
450;450;-0.0608529;-1.70388;off
450;450;0.182633;-0.913163;off
450;450;0.486955;-1.46086;off
450;450;0.608631;-1.82589;off
450;450;0.121755;-1.46106;off
450;450;0.121755;-1.46106;off
450;450;0.121755;-1.46106;off
450;450;-0.0608487;-2.19055;off
450;450;-0.0608487;-2.19055;off
450;450;0.426316;-0.913534;off
450;450;0.243675;-0.9747;off
450;450;0.243675;-0.9747;off
450;450;0.243708;-0.913905;off
450;450;-0.0608981;-1.82694;off
450;450;-0.304429;-1.82657;off
450;450;-0.304429;-1.82657;off
450;450;0.243626;-1.33994;off
450;450;0.243626;-1.33994;off
450;450;0.243626;-1.33994;off
450;450;0.182849;-0.975195;off
450;450;-5.68434e-14;-1.27981;off
450;450;-0.182775;-1.7059;off
450;450;-0.0609126;-1.88829;off
450;450;0.182738;-1.58373;off
450;450;0.304563;-1.40099;off
450;450;0.304563;-1.40099;off
450;450;0.304563;-1.40099;off
450;450;0.48735;-1.21838;off
450;450;-0.0609085;-1.4618;off
450;450;-0.0609085;-1.4618;off
450;450;-5.68434e-14;-1.8262;off
450;450;0.243518;-1.64375;off
450;450;0.243518;-1.64375;off
450;450;0.426287;-1.40066;off
450;450;0.182787;-1.21858;off
450;450;0.0609353;-1.40151;off
450;450;0.0609353;-1.40151;off
450;450;-5.68434e-14;-1.58405;off
450;450;-5.68434e-14;-1.58405;off
450;450;-1.03488;-1.88714;off
450;450;-0.913102;-1.09572;off
450;450;1.34139;1.15848;off
450;450;1.34139;1.15848;off
450;450;1.34139;1.15848;off
450;450;2.25674;-0.670924;off
450;450;2.25674;-0.670924;off
450;450;-2.92351;-1.70538;off
450;450;-1.52076;-2.85902;off
450;450;0.18254;-1.70371;off
450;450;0.18254;-1.70371;off
450;450;0.18254;-1.70371;off
450;450;1.03632;-5.68434e-14;off
450;450;1.03632;-5.68434e-14;off
450;450;1.03632;-5.68434e-14;off
450;450;-1.09661;-1.94953;off
450;450;-1.09661;-1.94953;off
450;450;-1.58207;-2.12971;off
450;450;-1.58207;-2.12971;off
450;450;-0.791141;-1.09543;off
450;450;0.974403;-0.852603;off
450;450;0.974403;-0.852603;off
450;450;-0.121879;-0.0609394;off
450;450;-1.40104;-1.09646;off
450;450;-1.40104;-1.09646;off
450;450;-0.730481;-1.76533;off
450;450;-0.121726;-1.39985;off
450;450;-0.243494;-0.913102;off
450;450;-0.243494;-0.913102;off
450;450;-0.30448;-0.608961;off
450;450;0.121846;-0.670152;off
450;450;0.121846;-0.670152;off
450;450;-0.731124;-0.974832;off
450;450;-1.70498;-1.76587;off
450;450;-1.88701;-1.76527;off
450;450;-0.974304;-0.365364;off
450;450;2.25759;0.73219;off
450;450;1.46468;0.122056;off
450;450;0.0610406;0.610406;off
450;450;0.0610406;0.610406;off
450;450;0.0610406;0.610406;off
450;450;-1.58496;-1.76784;off
450;450;-1.21891;-1.52364;off
450;450;-1.21891;-1.52364;off
450;450;-1.21891;-1.52364;off
450;450;1.71041;1.7715;off
450;450;1.71041;1.7715;off
450;450;1.71041;1.7715;off
450;450;-0.305618;1.16135;off
450;450;-1.95403;0.0610634;off
450;450;-1.95396;0.0610613;off
450;450;-0.488193;-0.122048;off
450;450;-0.488193;-0.122048;off
450;450;0.610676;1.34349;off
450;450;0.733209;1.83302;off
450;450;0.794417;0.794417;off
450;450;-0.366517;0.183259;off
450;450;-1.03818;-0.0610696;off
450;450;-1.03818;-0.0610696;off
450;450;-1.15938;-0.42714;off
450;450;0.122044;-0.183066;off
450;450;1.34312;0.427357;off
450;450;1.34312;0.427357;off
450;450;1.34312;0.427357;off
450;450;-0.671538;-0.183147;off
450;450;-0.671538;-0.183147;off
450;450;-0.671538;-0.183147;off
450;450;-0.427009;-0.0610013;off
450;450;-0.427009;-0.0610013;off
450;450;0.732612;0.549459;off
450;450;0.671698;0.732761;off
450;450;0.671698;0.732761;off
450;450;0.244262;0.610655;off
450;450;-0.427386;0.305276;off
450;450;-0.61022;-0.549198;off
450;450;-0.305038;-0.610075;off
450;450;-0.304955;-0.548919;off
450;450;-0.304955;-0.548919;off
450;450;-0.670742;0.0609765;off
450;450;-0.670742;0.0609765;off
450;450;0.121978;0.365934;off
450;450;0.121978;0.365934;off
450;450;0.610241;0.549217;off
450;450;-5.68434e-14;0.427241;off
450;450;-0.488259;-0.0610324;off
450;450;-0.488259;-0.0610324;off
450;450;-0.610158;-0.122032;off
450;450;-0.42714;0.24408;off
450;450;-0.42714;0.24408;off
450;450;0.732537;0.427313;off
450;450;0.915951;0.488507;off
450;450;-0.0610551;-5.68434e-14;off
450;450;-0.0610551;-5.68434e-14;off
450;450;-1.70838;-5.68434e-14;off
450;450;-1.70838;-5.68434e-14;off
450;450;-1.70838;-5.68434e-14;off
450;450;2.81054;0.794283;off
450;450;2.81054;0.794283;off
450;450;-0.794202;0.24437;off
450;450;-0.794202;0.24437;off
450;450;-0.794202;0.24437;off
450;450;-0.914617;-2.19508;off
450;450;-0.42685;-0.304893;off
450;450;-0.122023;0.610117;off
450;450;-0.122023;0.610117;off
450;450;-0.122023;0.610117;off
450;450;1.5884;0.24437;off
450;450;-1.03815;-0.48854;off
450;450;-2.07306;-1.46334;off
450;450;-2.07306;-1.46334;off
450;450;-1.28016;-1.2192;off
450;450;0.487713;-1.03639;off
450;450;0.365822;-0.670674;off
450;450;-0.0609993;0.243997;off
450;450;-0.0609993;0.243997;off
450;450;-0.0609993;0.243997;off
450;450;-0.426677;-1.34098;off
450;450;-0.426677;-1.34098;off
450;450;-1.03586;-1.2796;off
450;450;-1.03586;-1.2796;off
450;450;-1.09665;-0.913874;off
450;450;-0.121821;-1.03548;off
450;450;-0.121821;-1.03548;off
450;450;-0.121821;-1.03548;off
450;450;-0.852834;-0.3655;off
450;450;-0.791917;-0.670084;off
450;450;-0.791917;-0.670084;off
450;450;-0.791917;-0.670084;off
450;450;-0.365414;-1.33985;off
450;450;-0.365414;-1.33985;off
450;450;-0.670084;-1.03558;off
450;450;-0.670084;-1.03558;off
450;450;-0.426345;-1.09632;off
450;450;-0.121809;-0.730852;off
450;450;-0.0609064;-0.548158;off
450;450;-0.365389;-1.40066;off
450;450;-0.365389;-1.40066;off
450;450;-0.365389;-1.40066;off
450;450;-0.91341;-1.21788;off
450;450;-0.91341;-1.21788;off
450;450;-0.85243;-1.21776;off
450;450;-0.365327;-1.09598;off
450;450;-0.365327;-1.09598;off
450;450;-0.243584;-0.852545;off
450;450;-0.243584;-0.852545;off
450;450;-0.852286;-1.52194;off
450;450;-0.852199;-1.46091;off
450;450;-0.48707;-0.913256;off
450;450;-5.68434e-14;-0.669789;off
450;450;-5.68434e-14;-0.852488;off
450;450;-5.68434e-14;-0.852488;off
450;450;-0.426273;-0.974337;off
450;450;-0.97414;-1.15679;off
450;450;-0.669359;-1.82552;off
450;450;-0.547639;-1.76461;off
450;450;-0.547639;-1.76461;off
450;450;-0.608467;-1.58201;off
450;450;-0.608467;-1.58201;off
450;450;-0.486625;-1.64236;off
450;450;-0.851077;-2.00611;off
450;450;-1.03338;-1.8844;off
450;450;-1.03338;-1.8844;off
450;450;-1.03338;-1.8844;off
450;450;-0.486379;-1.70233;off
450;450;-0.121619;-1.58105;off
450;450;-0.121619;-1.58105;off
450;450;-5.68434e-14;-1.33822;off
450;450;-0.425912;-1.33858;off
450;450;-0.425912;-1.33858;off
450;450;-0.851595;-1.45988;off
450;450;-0.729938;-1.33822;off
450;450;-0.729938;-1.33822;off
